Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAINO CASTELLO,15,-,-,-,4
LAPPANO,28,1,-,-,1
LATTARICO,168,4,-,-,1
LONGOBARDI,54,-,-,3,38
LONGOBUCCO,80,1,-,-,3
LUNGRO,66,5,-,2,4
LUZZI,367,8,-,-,16
MAIERA',24,-,-,-,1
MALITO,25,1,-,-,-
MALVITO,45,2,-,-,4
MANDATORICCIO,113,2,-,-,3
MANGONE,98,2,-,-,6
MARANO MARCHESATO,115,5,-,-,2
MARANO PRINCIPATO,118,-,-,-,3
MARZI,36,2,-,-,-
MENDICINO,334,1,1,-,23
MONGRASSANO,75,3,-,-,1
MONTALTO UFFUGO,801,11,-,-,58
MONTEGIORDANO,22,-,-,-,1
MORANO CALABRO,132,6,-,1,4
MORMANNO,124,7,-,-,1
MOTTAFOLLONE,22,1,-,-,-
NOCARA,16,-,-,-,-
ORIOLO,48,2,-,-,5
ORSOMARSO,6,-,-,-,1
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,340,9,-,4,34
PAPASIDERO,6,-,-,-,5
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,-
PLATACI,2,-,-,-,-
PRAIA A MARE,171,4,-,2,35
RENDE,1434,27,-,1,51
ROCCA IMPERIALE,143,1,-,-,-
ROGGIANO GRAVINA,245,7,-,2,24
ROGLIANO,196,5,-,-,-
ROSE,229,6,-,-,2
ROSETO CAPO SPULICO,67,1,-,-,-
ROTA GRECA,42,3,-,-,6
ROVITO,111,1,-,-,1
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,47,-,-,-,2
SAN DONATO DI NINEA,41,5,-,-,5
SAN FILI,56,1,-,-,-
SAN GIORGIO ALBANESE,28,2,-,-,-
SAN GIOVANNI IN FIORE,919,25,-,-,21
SAN LORENZO BELLIZZI,1,-,-,-,-
SAN LORENZO DEL VALLO,136,-,-,-,12
SAN LUCIDO,174,5,-,1,7
SAN MARCO ARGENTANO,162,4,-,-,5
SAN MARTINO DI FINITA,68,2,-,-,4
SAN NICOLA ARCELLA,42,1,-,-,18
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,118,5,-,-,1
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,33,-,-,-,8
SANTA CATERINA ALBANESE,24,-,-,-,2
SANTA DOMENICA TALAO,17,-,-,-,1
SANTA MARIA DEL CEDRO,119,4,-,-,24
SANTA SOFIA D'EPIRO,84,3,-,-,2
SANT'AGATA DI ESARO,66,2,-,1,5
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,46,3,-,-,2
SCALA COELI,21,5,-,-,1
SCALEA,257,3,-,2,43
SCIGLIANO,9,-,-,-,1
SERRA D'AIELLO,10,-,-,-,4
SPEZZANO ALBANESE,263,8,-,-,6
SPEZZANO DELLA SILA,200,11,-,-,1
TARSIA,39,1,-,-,-
TERRANOVA DA SIBARI,431,10,-,-,1
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,270,14,-,-,12
TORTORA,206,3,-,-,11
TREBISACCE,202,7,-,-,18
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,102,4,-,-,1
VILLAPIANA,115,-,-,-,5
ZUMPANO,147,3,-,-,1
