Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO ALBANESE,1085,18,-,-,-
SPEZZANO DELLA SILA,830,14,-,-,-
TARSIA,361,-,-,-,-
TERRANOVA DA SIBARI,907,12,-,-,-
TERRAVECCHIA,80,-,-,-,-
TORANO CASTELLO,862,19,-,-,-
TORTORA,693,8,-,-,-
TREBISACCE,1534,12,-,-,-
VACCARIZZO ALBANESE,199,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,733,-,-,-,-
ZUMPANO,723,-,-,-,-
