Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN LORENZO DEL VALLO,122,-,-,-,14
SAN LUCIDO,162,5,-,-,3
SAN MARCO ARGENTANO,154,4,-,-,4
SAN MARTINO DI FINITA,64,2,-,-,3
SAN NICOLA ARCELLA,24,1,-,-,3
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,117,5,-,-,2
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,1
SANGINETO,28,-,-,-,3
SANTA CATERINA ALBANESE,22,-,-,-,1
SANTA DOMENICA TALAO,16,-,-,-,-
SANTA MARIA DEL CEDRO,88,3,-,-,2
SANTA SOFIA D'EPIRO,79,2,-,-,5
SANT'AGATA DI ESARO,41,2,-,-,1
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,44,3,-,-,-
SCALA COELI,20,5,-,-,-
SCALEA,194,3,-,-,18
SCIGLIANO,9,-,-,-,1
SERRA D'AIELLO,6,-,-,-,3
SPEZZANO ALBANESE,242,8,-,-,11
SPEZZANO DELLA SILA,200,11,-,-,4
TARSIA,36,1,-,-,1
TERRANOVA DA SIBARI,430,10,-,1,11
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,258,14,-,-,3
TORTORA,195,3,-,-,2
TREBISACCE,184,7,-,3,36
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,101,4,-,-,1
VILLAPIANA,104,-,-,-,6
ZUMPANO,146,3,-,-,-
