Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO DELLA SILA,261,11,-,-,-
TARSIA,59,-,-,-,-
TERRANOVA DA SIBARI,480,10,-,-,-
TERRAVECCHIA,6,-,-,-,-
TORANO CASTELLO,339,15,-,-,-
TORTORA,245,-,-,-,-
TREBISACCE,331,8,-,-,-
VACCARIZZO ALBANESE,39,-,-,-,-
VERBICARO,108,-,-,-,-
VILLAPIANA,260,-,-,-,-
ZUMPANO,172,-,-,-,-
