Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SANT'AGATA DI ESARO,113,-,-,-,-
SANTO STEFANO DI ROGLIANO,449,-,-,-,-
SARACENA,604,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1390,8,-,-,-
SCIGLIANO,110,-,-,-,-
SERRA D'AIELLO,98,-,-,-,-
SPEZZANO ALBANESE,900,16,-,-,-
SPEZZANO DELLA SILA,697,13,-,-,-
TARSIA,247,-,-,-,-
TERRANOVA DA SIBARI,843,12,-,-,-
TERRAVECCHIA,57,-,-,-,-
TORANO CASTELLO,718,19,-,-,-
TORTORA,465,8,-,-,-
TREBISACCE,1162,12,-,-,-
VACCARIZZO ALBANESE,133,-,-,-,-
VERBICARO,198,6,-,-,-
VILLAPIANA,591,-,-,-,-
ZUMPANO,608,-,-,-,-
