Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN LORENZO DEL VALLO,145,-,-,-,11
SAN LUCIDO,174,6,-,-,4
SAN MARCO ARGENTANO,165,4,-,-,3
SAN MARTINO DI FINITA,68,2,-,-,4
SAN NICOLA ARCELLA,42,1,-,-,4
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,119,5,-,-,2
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,34,-,-,-,6
SANTA CATERINA ALBANESE,25,-,-,-,3
SANTA DOMENICA TALAO,17,-,-,-,1
SANTA MARIA DEL CEDRO,128,4,-,-,22
SANTA SOFIA D'EPIRO,84,3,-,-,-
SANT'AGATA DI ESARO,66,2,-,-,-
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,50,3,-,-,3
SCALA COELI,21,5,-,-,1
SCALEA,267,3,-,2,22
SCIGLIANO,9,-,-,-,-
SERRA D'AIELLO,19,-,-,-,13
SPEZZANO ALBANESE,269,8,1,-,6
SPEZZANO DELLA SILA,200,11,-,-,-
TARSIA,39,1,-,-,-
TERRANOVA DA SIBARI,436,10,-,-,5
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,273,14,-,-,14
TORTORA,212,3,-,-,16
TREBISACCE,217,7,-,-,15
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,102,4,-,-,1
VILLAPIANA,132,-,-,-,15
ZUMPANO,147,3,-,-,1
