Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN LORENZO DEL VALLO,122,-,-,-,14
SAN LUCIDO,162,5,-,-,3
SAN MARCO ARGENTANO,155,4,-,-,5
SAN MARTINO DI FINITA,64,2,-,-,-
SAN NICOLA ARCELLA,24,1,-,-,3
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,117,5,-,-,2
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,28,-,-,-,3
SANTA CATERINA ALBANESE,22,-,-,-,1
SANTA DOMENICA TALAO,16,-,-,-,-
SANTA MARIA DEL CEDRO,91,3,-,1,4
SANTA SOFIA D'EPIRO,79,2,-,-,3
SANT'AGATA DI ESARO,42,2,-,-,2
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,47,3,-,-,3
SCALA COELI,20,5,-,-,-
SCALEA,210,3,-,-,34
SCIGLIANO,9,-,-,-,1
SERRA D'AIELLO,6,-,-,-,3
SPEZZANO ALBANESE,253,8,-,-,22
SPEZZANO DELLA SILA,200,11,-,-,3
TARSIA,36,1,-,-,1
TERRANOVA DA SIBARI,430,10,-,1,11
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,259,14,-,-,3
TORTORA,195,3,-,-,2
TREBISACCE,184,7,-,2,36
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,101,4,-,-,-
VILLAPIANA,104,-,-,-,3
ZUMPANO,146,3,-,-,-
