Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
MARANO PRINCIPATO,118,-,-,-,12
MARZI,35,2,-,-,-
MENDICINO,317,1,-,-,13
MONGRASSANO,72,2,-,2,11
MONTALTO UFFUGO,742,10,-,1,19
MONTEGIORDANO,21,-,-,-,-
MORANO CALABRO,129,5,1,1,2
MORMANNO,124,7,-,-,2
MOTTAFOLLONE,21,1,-,-,1
NOCARA,16,-,-,-,-
ORIOLO,43,2,-,-,-
ORSOMARSO,5,-,-,1,-
PALUDI,24,-,-,-,-
PANETTIERI,10,1,-,-,-
PAOLA,315,9,1,3,10
PAPASIDERO,3,-,-,-,2
PARENTI,44,1,-,-,-
PATERNO CALABRO,118,-,-,-,-
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,1
PLATACI,2,-,-,-,-
PRAIA A MARE,146,4,-,1,20
RENDE,1406,27,-,1,43
ROCCA IMPERIALE,142,1,-,-,-
ROGGIANO GRAVINA,207,6,-,-,8
ROGLIANO,197,5,-,-,1
ROSE,227,6,-,-,4
ROSETO CAPO SPULICO,66,1,-,-,11
ROTA GRECA,37,3,-,-,2
ROVITO,110,1,-,-,-
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,62,4,-,-,1
SAN DEMETRIO CORONE,46,-,-,-,4
SAN DONATO DI NINEA,29,5,-,-,1
SAN FILI,56,1,-,-,1
SAN GIORGIO ALBANESE,28,2,-,-,-
SAN GIOVANNI IN FIORE,901,25,-,-,27
SAN LORENZO BELLIZZI,1,-,-,-,-
SAN LORENZO DEL VALLO,122,-,-,-,5
SAN LUCIDO,163,5,-,-,4
SAN MARCO ARGENTANO,155,4,-,-,1
SAN MARTINO DI FINITA,64,2,-,-,-
SAN NICOLA ARCELLA,27,1,-,-,6
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,117,5,-,-,1
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,29,-,-,-,4
SANTA CATERINA ALBANESE,22,-,-,-,-
SANTA DOMENICA TALAO,16,-,-,-,-
SANTA MARIA DEL CEDRO,95,3,1,-,8
SANTA SOFIA D'EPIRO,79,2,-,-,3
SANT'AGATA DI ESARO,44,2,-,-,4
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,47,3,-,-,3
SCALA COELI,20,5,-,-,-
SCALEA,214,3,-,-,38
SCIGLIANO,9,-,-,-,1
SERRA D'AIELLO,6,-,-,-,3
SPEZZANO ALBANESE,253,8,-,-,12
SPEZZANO DELLA SILA,200,11,-,-,3
TARSIA,36,1,-,-,-
TERRANOVA DA SIBARI,430,10,-,-,2
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,262,14,-,-,5
TORTORA,196,3,-,-,3
TREBISACCE,184,7,-,2,27
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,102,4,-,-,1
VILLAPIANA,104,-,-,-,-
ZUMPANO,146,3,-,-,-
