Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PIETRAPAOLA,47,2,-,-,-
PLATACI,2,-,-,-,-
PRAIA A MARE,178,4,-,-,12
RENDE,1466,28,-,2,44
ROCCA IMPERIALE,147,1,-,-,-
ROGGIANO GRAVINA,262,7,1,-,8
ROGLIANO,196,5,-,-,-
ROSE,234,6,-,-,1
ROSETO CAPO SPULICO,72,1,-,-,4
ROTA GRECA,50,3,-,-,8
ROVITO,111,1,-,-,-
SAN BASILE,13,-,-,-,-
SAN BENEDETTO ULLANO,39,2,-,-,11
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,48,-,-,-,1
SAN DONATO DI NINEA,41,5,-,-,-
SAN FILI,57,1,-,-,1
SAN GIORGIO ALBANESE,30,2,-,1,1
SAN GIOVANNI IN FIORE,981,25,-,-,55
SAN LORENZO BELLIZZI,1,-,-,-,-
SAN LORENZO DEL VALLO,145,-,-,-,2
SAN LUCIDO,177,6,-,-,5
SAN MARCO ARGENTANO,176,4,-,-,8
SAN MARTINO DI FINITA,68,2,-,-,-
SAN NICOLA ARCELLA,42,1,-,-,1
SAN PIETRO IN AMANTEA,2,-,-,-,-
SAN PIETRO IN GUARANO,119,5,-,-,2
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,35,-,-,-,3
SANTA CATERINA ALBANESE,25,-,-,-,1
SANTA DOMENICA TALAO,18,-,-,-,1
SANTA MARIA DEL CEDRO,137,4,-,-,10
SANTA SOFIA D'EPIRO,84,3,-,-,-
SANT'AGATA DI ESARO,67,2,-,-,-
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,51,3,-,-,2
SCALA COELI,21,5,-,-,-
SCALEA,268,4,-,2,4
SCIGLIANO,9,-,-,-,-
SERRA D'AIELLO,30,-,-,-,22
SPEZZANO ALBANESE,271,9,-,1,4
SPEZZANO DELLA SILA,200,11,-,-,-
TARSIA,39,1,-,-,-
TERRANOVA DA SIBARI,439,10,-,-,3
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,273,14,-,-,6
TORTORA,216,3,1,-,12
TREBISACCE,222,7,-,-,9
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,103,4,-,-,1
VILLAPIANA,134,-,-,-,10
ZUMPANO,147,3,-,-,-
