Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN LORENZO DEL VALLO,138,-,-,-,11
SAN LUCIDO,174,5,-,1,6
SAN MARCO ARGENTANO,165,4,-,-,8
SAN MARTINO DI FINITA,68,2,-,-,4
SAN NICOLA ARCELLA,42,1,-,-,18
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,118,5,-,-,1
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,33,-,-,-,5
SANTA CATERINA ALBANESE,24,-,-,-,2
SANTA DOMENICA TALAO,17,-,-,-,1
SANTA MARIA DEL CEDRO,119,4,-,-,24
SANTA SOFIA D'EPIRO,84,3,-,-,2
SANT'AGATA DI ESARO,66,2,-,-,2
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,46,3,-,-,-
SCALA COELI,21,5,-,-,1
SCALEA,257,3,-,2,43
SCIGLIANO,9,-,-,-,1
SERRA D'AIELLO,10,-,-,-,4
SPEZZANO ALBANESE,263,8,-,-,5
SPEZZANO DELLA SILA,200,11,-,-,1
TARSIA,39,1,-,-,-
TERRANOVA DA SIBARI,432,10,-,-,2
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,270,14,-,-,12
TORTORA,206,3,-,-,11
TREBISACCE,210,7,-,-,17
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,102,4,-,-,1
VILLAPIANA,125,-,-,-,15
ZUMPANO,147,3,-,-,1
