Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
MORMANNO,193,8,-,-,-
MOTTAFOLLONE,97,-,-,-,-
NOCARA,34,-,-,-,-
ORIOLO,112,-,-,-,-
ORSOMARSO,157,-,-,-,-
PALUDI,109,-,-,-,-
PANETTIERI,18,-,-,-,-
PAOLA,1936,24,-,-,-
PAPASIDERO,29,-,-,-,-
PARENTI,394,-,-,-,-
PATERNO CALABRO,283,-,-,-,-
PEDIVIGLIANO,108,-,-,-,-
PIANE CRATI,244,-,-,-,-
PIETRAFITTA,149,-,-,-,-
PIETRAPAOLA,159,-,-,-,-
PLATACI,65,-,-,-,-
PRAIA A MARE,482,7,-,-,-
RENDE,6822,46,-,-,-
ROCCA IMPERIALE,287,-,-,-,-
ROGGIANO GRAVINA,991,13,-,-,-
ROGLIANO,1033,8,-,-,-
ROSE,721,8,-,-,-
ROSETO CAPO SPULICO,147,-,-,-,-
ROTA GRECA,133,-,-,-,-
ROVITO,374,-,-,-,-
SAN BASILE,74,-,-,-,-
SAN BENEDETTO ULLANO,218,-,-,-,-
SAN COSMO ALBANESE,128,6,-,-,-
SAN DEMETRIO CORONE,303,-,-,-,-
SAN DONATO DI NINEA,143,-,-,-,-
SAN FILI,379,-,-,-,-
SAN GIORGIO ALBANESE,132,-,-,-,-
SAN GIOVANNI IN FIORE,2855,32,-,-,-
SAN LORENZO BELLIZZI,37,-,-,-,-
SAN LORENZO DEL VALLO,307,-,-,-,-
SAN LUCIDO,678,8,-,-,-
SAN MARCO ARGENTANO,1058,7,-,-,-
SAN MARTINO DI FINITA,126,-,-,-,-
SAN NICOLA ARCELLA,190,-,-,-,-
SAN PIETRO IN AMANTEA,50,-,-,-,-
SAN PIETRO IN GUARANO,582,8,-,-,-
SAN SOSTI,232,7,-,-,-
SAN VINCENZO LA COSTA,383,-,-,-,-
SANGINETO,125,-,-,-,-
SANTA CATERINA ALBANESE,75,-,-,-,-
SANTA DOMENICA TALAO,53,-,-,-,-
SANTA MARIA DEL CEDRO,557,-,-,-,-
SANTA SOFIA D'EPIRO,173,7,-,-,-
SANT'AGATA DI ESARO,107,-,-,-,-
SANTO STEFANO DI ROGLIANO,412,-,-,-,-
SARACENA,531,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1272,8,-,-,-
SCIGLIANO,106,-,-,-,-
SERRA D'AIELLO,89,-,-,-,-
SPEZZANO ALBANESE,865,16,-,-,-
SPEZZANO DELLA SILA,664,13,-,-,-
TARSIA,208,-,-,-,-
TERRANOVA DA SIBARI,816,12,-,-,-
TERRAVECCHIA,44,-,-,-,-
TORANO CASTELLO,670,19,-,-,-
TORTORA,452,7,-,-,-
TREBISACCE,1000,11,-,-,-
VACCARIZZO ALBANESE,131,-,-,-,-
VERBICARO,195,6,-,-,-
VILLAPIANA,562,-,-,-,-
ZUMPANO,570,-,-,-,-
