Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
DIPIGNANO,174,-,-,-,-
DOMANICO,55,-,-,-,-
FAGNANO CASTELLO,84,-,-,-,-
FALCONARA ALBANESE,42,-,-,-,-
FIGLINE VEGLIATURO,50,-,-,-,-
FIRMO,32,-,-,-,-
FIUMEFREDDO BRUZIO,77,-,-,-,-
FRANCAVILLA MARITTIMA,129,-,-,-,-
FRASCINETO,73,-,-,-,-
FUSCALDO,299,-,-,-,-
GRIMALDI,39,-,-,-,-
GRISOLIA,50,-,-,-,-
GUARDIA PIEMONTESE,71,-,-,-,-
LAGO,67,-,-,-,-
LAINO BORGO,87,-,-,-,-
LAINO CASTELLO,17,-,-,-,-
LAPPANO,33,-,-,-,-
LATTARICO,194,-,-,-,-
LONGOBARDI,108,15,-,-,-
LONGOBUCCO,144,-,-,-,-
LUNGRO,70,-,-,-,-
LUZZI,544,9,-,-,-
MAIERA',37,-,-,-,-
MALITO,26,-,-,-,-
MALVITO,58,-,-,-,-
MANDATORICCIO,136,-,-,-,-
MANGONE,106,-,-,-,-
MARANO MARCHESATO,133,6,-,-,-
MARANO PRINCIPATO,135,-,-,-,-
MARZI,54,-,-,-,-
MENDICINO,470,-,-,-,-
MONGRASSANO,90,-,-,-,-
MONTALTO UFFUGO,1102,12,-,-,-
MONTEGIORDANO,39,-,-,-,-
MORANO CALABRO,198,8,-,-,-
MORMANNO,128,7,-,-,-
MOTTAFOLLONE,26,-,-,-,-
NOCARA,19,-,-,-,-
ORIOLO,56,-,-,-,-
ORSOMARSO,11,-,-,-,-
PALUDI,25,-,-,-,-
PANETTIERI,14,-,-,-,-
PAOLA,474,10,-,-,-
PAPASIDERO,6,-,-,-,-
PARENTI,54,-,-,-,-
PATERNO CALABRO,123,-,-,-,-
PEDIVIGLIANO,79,-,-,-,-
PIANE CRATI,61,-,-,-,-
PIETRAFITTA,27,-,-,-,-
PIETRAPAOLA,56,-,-,-,-
PLATACI,31,-,-,-,-
PRAIA A MARE,185,-,-,-,-
RENDE,1853,31,-,-,-
ROCCA IMPERIALE,171,-,-,-,-
ROGGIANO GRAVINA,328,9,-,-,-
ROGLIANO,254,-,-,-,-
ROSE,330,6,-,-,-
ROSETO CAPO SPULICO,77,-,-,-,-
ROTA GRECA,54,-,-,-,-
ROVITO,155,-,-,-,-
SAN BASILE,17,-,-,-,-
SAN BENEDETTO ULLANO,62,-,-,-,-
SAN COSMO ALBANESE,63,-,-,-,-
SAN DEMETRIO CORONE,63,-,-,-,-
SAN DONATO DI NINEA,44,-,-,-,-
SAN FILI,67,-,-,-,-
SAN GIORGIO ALBANESE,31,-,-,-,-
SAN GIOVANNI IN FIORE,1362,25,-,-,-
SAN LORENZO BELLIZZI,-,-,-,-,-
SAN LORENZO DEL VALLO,188,-,-,-,-
SAN LUCIDO,279,6,-,-,-
SAN MARCO ARGENTANO,223,6,-,-,-
SAN MARTINO DI FINITA,71,-,-,-,-
SAN NICOLA ARCELLA,54,-,-,-,-
SAN PIETRO IN AMANTEA,10,-,-,-,-
SAN PIETRO IN GUARANO,153,-,-,-,-
SAN SOSTI,112,6,-,-,-
SAN VINCENZO LA COSTA,62,-,-,-,-
SANGINETO,39,-,-,-,-
SANTA CATERINA ALBANESE,31,-,-,-,-
SANTA DOMENICA TALAO,19,-,-,-,-
SANTA MARIA DEL CEDRO,147,-,-,-,-
SANTA SOFIA D'EPIRO,109,-,-,-,-
SANT'AGATA DI ESARO,75,-,-,-,-
SANTO STEFANO DI ROGLIANO,92,-,-,-,-
SARACENA,67,-,-,-,-
SCALA COELI,23,-,-,-,-
SCALEA,312,-,-,-,-
SCIGLIANO,11,-,-,-,-
SERRA D'AIELLO,31,-,-,-,-
SPEZZANO ALBANESE,414,11,-,-,-
SPEZZANO DELLA SILA,248,11,-,-,-
TARSIA,59,-,-,-,-
TERRANOVA DA SIBARI,470,10,-,-,-
TERRAVECCHIA,-,-,-,-,-
TORANO CASTELLO,305,15,-,-,-
TORTORA,220,-,-,-,-
TREBISACCE,284,8,-,-,-
VACCARIZZO ALBANESE,37,-,-,-,-
VERBICARO,104,-,-,-,-
VILLAPIANA,244,-,-,-,-
ZUMPANO,164,-,-,-,-
