Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SANTA MARIA DEL CEDRO,728,-,-,-,-
SANTA SOFIA D'EPIRO,225,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,529,-,-,-,-
SARACENA,735,6,-,-,-
SCALA COELI,36,-,-,-,-
SCALEA,1886,8,-,-,-
SCIGLIANO,160,-,-,-,-
SERRA D'AIELLO,125,-,-,-,-
SPEZZANO ALBANESE,1060,18,-,-,-
SPEZZANO DELLA SILA,805,14,-,-,-
TARSIA,342,-,-,-,-
TERRANOVA DA SIBARI,901,12,-,-,-
TERRAVECCHIA,80,-,-,-,-
TORANO CASTELLO,837,19,-,-,-
TORTORA,660,8,-,-,-
TREBISACCE,1501,12,-,-,-
VACCARIZZO ALBANESE,195,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,715,-,-,-,-
ZUMPANO,707,-,-,-,-
