Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PEDIVIGLIANO,77,-,-,-,-
PIANE CRATI,60,1,-,-,-
PIETRAFITTA,20,-,-,-,-
PIETRAPAOLA,47,2,-,-,1
PLATACI,2,-,-,-,-
PRAIA A MARE,170,4,-,1,50
RENDE,1374,27,-,3,25
ROCCA IMPERIALE,142,1,-,-,-
ROGGIANO GRAVINA,197,6,-,2,3
ROGLIANO,196,5,-,-,2
ROSE,223,5,-,-,1
ROSETO CAPO SPULICO,53,1,-,-,22
ROTA GRECA,35,3,-,-,-
ROVITO,109,1,-,-,1
SAN BASILE,13,-,-,-,1
SAN BENEDETTO ULLANO,27,2,-,-,-
SAN COSMO ALBANESE,61,4,-,-,-
SAN DEMETRIO CORONE,42,-,-,-,-
SAN DONATO DI NINEA,28,5,-,-,1
SAN FILI,55,1,-,-,-
SAN GIORGIO ALBANESE,28,2,-,-,1
SAN GIOVANNI IN FIORE,874,25,-,-,4
SAN LORENZO BELLIZZI,1,-,-,-,-
SAN LORENZO DEL VALLO,113,-,-,-,18
SAN LUCIDO,159,5,-,-,1
SAN MARCO ARGENTANO,150,4,-,-,5
SAN MARTINO DI FINITA,64,2,-,-,5
SAN NICOLA ARCELLA,21,1,-,-,1
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,114,5,-,-,-
SAN SOSTI,88,6,-,-,1
SAN VINCENZO LA COSTA,43,4,-,-,1
SANGINETO,27,-,-,-,2
SANTA CATERINA ALBANESE,22,-,-,-,10
SANTA DOMENICA TALAO,16,-,-,-,-
SANTA MARIA DEL CEDRO,86,3,-,-,1
SANTA SOFIA D'EPIRO,75,2,-,-,-
SANT'AGATA DI ESARO,40,2,-,-,-
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,44,3,-,-,5
SCALA COELI,20,5,-,-,-
SCALEA,178,3,-,-,7
SCIGLIANO,8,-,-,-,-
SERRA D'AIELLO,4,-,-,-,1
SPEZZANO ALBANESE,233,8,-,-,19
SPEZZANO DELLA SILA,199,10,-,1,4
TARSIA,36,1,-,-,3
TERRANOVA DA SIBARI,430,9,-,4,71
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,258,14,-,-,4
TORTORA,196,3,-,-,2
TREBISACCE,151,6,-,3,4
VACCARIZZO ALBANESE,35,1,-,-,-
VERBICARO,101,4,-,-,1
VILLAPIANA,104,-,-,-,6
ZUMPANO,147,3,-,-,1
