Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAGO,508,-,-,-,-
LAINO BORGO,374,-,-,-,-
LAINO CASTELLO,151,-,-,-,-
LAPPANO,157,-,-,-,-
LATTARICO,865,6,-,-,-
LONGOBARDI,426,20,-,-,-
LONGOBUCCO,610,-,-,-,-
LUNGRO,311,6,-,-,-
LUZZI,1889,16,-,-,-
MAIERA',187,-,-,-,-
MALITO,119,-,-,-,-
MALVITO,255,7,-,-,-
MANDATORICCIO,473,-,-,-,-
MANGONE,412,-,-,-,-
MARANO MARCHESATO,827,8,-,-,-
MARANO PRINCIPATO,603,-,-,-,-
MARZI,207,-,-,-,-
MENDICINO,2148,7,-,-,-
MONGRASSANO,391,-,-,-,-
MONTALTO UFFUGO,5522,22,-,-,-
MONTEGIORDANO,323,-,-,-,-
MORANO CALABRO,288,9,-,-,-
MORMANNO,228,8,-,-,-
MOTTAFOLLONE,139,-,-,-,-
NOCARA,38,-,-,-,-
ORIOLO,138,-,-,-,-
ORSOMARSO,215,-,-,-,-
PALUDI,154,-,-,-,-
PANETTIERI,36,-,-,-,-
PAOLA,2855,28,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,509,-,-,-,-
PATERNO CALABRO,336,-,-,-,-
PEDIVIGLIANO,153,-,-,-,-
PIANE CRATI,296,-,-,-,-
PIETRAFITTA,173,-,-,-,-
PIETRAPAOLA,218,-,-,-,-
PLATACI,76,-,-,-,-
PRAIA A MARE,770,7,-,-,-
RENDE,9062,49,-,-,-
ROCCA IMPERIALE,335,-,-,-,-
ROGGIANO GRAVINA,1169,15,-,-,-
ROGLIANO,1257,9,-,-,-
ROSE,944,8,-,-,-
ROSETO CAPO SPULICO,157,-,-,-,-
ROTA GRECA,179,-,-,-,-
ROVITO,414,-,-,-,-
SAN BASILE,103,-,-,-,-
SAN BENEDETTO ULLANO,248,-,-,-,-
SAN COSMO ALBANESE,150,6,-,-,-
SAN DEMETRIO CORONE,456,-,-,-,-
SAN DONATO DI NINEA,190,-,-,-,-
SAN FILI,456,-,-,-,-
SAN GIORGIO ALBANESE,246,-,-,-,-
SAN GIOVANNI IN FIORE,3434,32,-,-,-
SAN LORENZO BELLIZZI,57,-,-,-,-
SAN LORENZO DEL VALLO,388,-,-,-,-
SAN LUCIDO,772,8,-,-,-
SAN MARCO ARGENTANO,1374,7,-,-,-
SAN MARTINO DI FINITA,165,-,-,-,-
SAN NICOLA ARCELLA,244,-,-,-,-
SAN PIETRO IN AMANTEA,112,-,-,-,-
SAN PIETRO IN GUARANO,830,9,-,-,-
SAN SOSTI,307,7,-,-,-
SAN VINCENZO LA COSTA,532,-,-,-,-
SANGINETO,150,-,-,-,-
SANTA CATERINA ALBANESE,100,-,-,-,-
SANTA DOMENICA TALAO,67,-,-,-,-
SANTA MARIA DEL CEDRO,712,-,-,-,-
SANTA SOFIA D'EPIRO,222,7,-,-,-
SANT'AGATA DI ESARO,118,-,-,-,-
SANTO STEFANO DI ROGLIANO,520,-,-,-,-
SARACENA,724,6,-,-,-
SCALA COELI,35,-,-,-,-
SCALEA,1830,8,-,-,-
SCIGLIANO,157,-,-,-,-
SERRA D'AIELLO,125,-,-,-,-
SPEZZANO ALBANESE,1021,16,-,-,-
SPEZZANO DELLA SILA,787,14,-,-,-
TARSIA,331,-,-,-,-
TERRANOVA DA SIBARI,895,12,-,-,-
TERRAVECCHIA,79,-,-,-,-
TORANO CASTELLO,827,19,-,-,-
TORTORA,626,8,-,-,-
TREBISACCE,1458,12,-,-,-
VACCARIZZO ALBANESE,189,-,-,-,-
VERBICARO,208,6,-,-,-
VILLAPIANA,690,-,-,-,-
ZUMPANO,698,-,-,-,-
