Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN LORENZO DEL VALLO,118,-,-,-,10
SAN LUCIDO,162,5,-,-,3
SAN MARCO ARGENTANO,154,4,-,-,4
SAN MARTINO DI FINITA,64,2,-,-,5
SAN NICOLA ARCELLA,22,1,-,-,2
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,117,5,-,-,2
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,1
SANGINETO,28,-,-,-,3
SANTA CATERINA ALBANESE,22,-,-,-,1
SANTA DOMENICA TALAO,16,-,-,-,-
SANTA MARIA DEL CEDRO,88,3,-,-,3
SANTA SOFIA D'EPIRO,79,2,-,-,5
SANT'AGATA DI ESARO,40,2,-,-,-
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,44,3,-,-,-
SCALA COELI,20,5,-,-,-
SCALEA,191,3,-,-,18
SCIGLIANO,8,-,-,-,-
SERRA D'AIELLO,6,-,-,-,3
SPEZZANO ALBANESE,242,8,-,-,11
SPEZZANO DELLA SILA,199,11,-,-,4
TARSIA,36,1,-,-,1
TERRANOVA DA SIBARI,430,9,-,2,10
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,258,14,-,-,3
TORTORA,195,3,-,-,2
TREBISACCE,184,6,-,4,36
VACCARIZZO ALBANESE,35,1,-,-,-
VERBICARO,101,4,-,-,1
VILLAPIANA,104,-,-,-,7
ZUMPANO,147,3,-,-,1
