Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
MAIERA',49,-,-,-,-
MALITO,33,-,-,-,-
MALVITO,85,-,-,-,-
MANDATORICCIO,192,-,-,-,-
MANGONE,201,-,-,-,-
MARANO MARCHESATO,271,8,-,-,-
MARANO PRINCIPATO,219,-,-,-,-
MARZI,91,-,-,-,-
MENDICINO,774,-,-,-,-
MONGRASSANO,125,-,-,-,-
MONTALTO UFFUGO,1843,17,-,-,-
MONTEGIORDANO,81,-,-,-,-
MORANO CALABRO,232,8,-,-,-
MORMANNO,138,7,-,-,-
MOTTAFOLLONE,44,-,-,-,-
NOCARA,23,-,-,-,-
ORIOLO,82,-,-,-,-
ORSOMARSO,57,-,-,-,-
PALUDI,36,-,-,-,-
PANETTIERI,16,-,-,-,-
PAOLA,883,15,-,-,-
PAPASIDERO,11,-,-,-,-
PARENTI,90,-,-,-,-
PATERNO CALABRO,151,-,-,-,-
PEDIVIGLIANO,85,-,-,-,-
PIANE CRATI,93,-,-,-,-
PIETRAFITTA,46,-,-,-,-
PIETRAPAOLA,79,-,-,-,-
PLATACI,33,-,-,-,-
PRAIA A MARE,325,7,-,-,-
RENDE,3153,39,-,-,-
ROCCA IMPERIALE,224,-,-,-,-
ROGGIANO GRAVINA,422,13,-,-,-
ROGLIANO,475,-,-,-,-
ROSE,417,8,-,-,-
ROSETO CAPO SPULICO,117,-,-,-,-
ROTA GRECA,62,-,-,-,-
ROVITO,251,-,-,-,-
SAN BASILE,19,-,-,-,-
SAN BENEDETTO ULLANO,117,-,-,-,-
SAN COSMO ALBANESE,71,6,-,-,-
SAN DEMETRIO CORONE,123,-,-,-,-
SAN DONATO DI NINEA,51,-,-,-,-
SAN FILI,138,-,-,-,-
SAN GIORGIO ALBANESE,79,-,-,-,-
SAN GIOVANNI IN FIORE,1933,30,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,215,-,-,-,-
SAN LUCIDO,486,6,-,-,-
SAN MARCO ARGENTANO,322,6,-,-,-
SAN MARTINO DI FINITA,80,-,-,-,-
SAN NICOLA ARCELLA,86,-,-,-,-
SAN PIETRO IN AMANTEA,17,-,-,-,-
SAN PIETRO IN GUARANO,239,6,-,-,-
SAN SOSTI,122,6,-,-,-
SAN VINCENZO LA COSTA,131,-,-,-,-
SANGINETO,55,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,26,-,-,-,-
SANTA MARIA DEL CEDRO,239,-,-,-,-
SANTA SOFIA D'EPIRO,129,6,-,-,-
SANT'AGATA DI ESARO,91,-,-,-,-
SANTO STEFANO DI ROGLIANO,176,-,-,-,-
SARACENA,114,-,-,-,-
SCALA COELI,28,-,-,-,-
SCALEA,543,6,-,-,-
SCIGLIANO,25,-,-,-,-
SERRA D'AIELLO,51,-,-,-,-
SPEZZANO ALBANESE,514,13,-,-,-
SPEZZANO DELLA SILA,369,12,-,-,-
TARSIA,70,-,-,-,-
TERRANOVA DA SIBARI,557,11,-,-,-
TERRAVECCHIA,10,-,-,-,-
TORANO CASTELLO,452,18,-,-,-
TORTORA,315,-,-,-,-
TREBISACCE,400,10,-,-,-
VACCARIZZO ALBANESE,62,-,-,-,-
VERBICARO,130,-,-,-,-
VILLAPIANA,356,-,-,-,-
ZUMPANO,280,-,-,-,-
