Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ROTA GRECA,57,-,-,-,-
ROVITO,229,-,-,-,-
SAN BASILE,18,-,-,-,-
SAN BENEDETTO ULLANO,82,-,-,-,-
SAN COSMO ALBANESE,65,6,-,-,-
SAN DEMETRIO CORONE,115,-,-,-,-
SAN DONATO DI NINEA,48,-,-,-,-
SAN FILI,109,-,-,-,-
SAN GIORGIO ALBANESE,43,-,-,-,-
SAN GIOVANNI IN FIORE,1804,29,-,-,-
SAN LORENZO BELLIZZI,6,-,-,-,-
SAN LORENZO DEL VALLO,206,-,-,-,-
SAN LUCIDO,446,6,-,-,-
SAN MARCO ARGENTANO,249,6,-,-,-
SAN MARTINO DI FINITA,78,-,-,-,-
SAN NICOLA ARCELLA,76,-,-,-,-
SAN PIETRO IN AMANTEA,16,-,-,-,-
SAN PIETRO IN GUARANO,194,6,-,-,-
SAN SOSTI,118,6,-,-,-
SAN VINCENZO LA COSTA,77,-,-,-,-
SANGINETO,48,-,-,-,-
SANTA CATERINA ALBANESE,32,-,-,-,-
SANTA DOMENICA TALAO,22,-,-,-,-
SANTA MARIA DEL CEDRO,211,-,-,-,-
SANTA SOFIA D'EPIRO,125,-,-,-,-
SANT'AGATA DI ESARO,90,-,-,-,-
SANTO STEFANO DI ROGLIANO,138,-,-,-,-
SARACENA,81,-,-,-,-
SCALA COELI,27,-,-,-,-
SCALEA,441,-,-,-,-
SCIGLIANO,20,-,-,-,-
SERRA D'AIELLO,40,-,-,-,-
SPEZZANO ALBANESE,466,11,-,-,-
SPEZZANO DELLA SILA,321,12,-,-,-
TARSIA,65,-,-,-,-
TERRANOVA DA SIBARI,493,11,-,-,-
TERRAVECCHIA,9,-,-,-,-
TORANO CASTELLO,404,18,-,-,-
TORTORA,272,-,-,-,-
TREBISACCE,390,10,-,-,-
VACCARIZZO ALBANESE,56,-,-,-,-
VERBICARO,118,-,-,-,-
VILLAPIANA,326,-,-,-,-
ZUMPANO,239,-,-,-,-
