Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SPEZZANO DELLA SILA,245,11,-,-,-
TARSIA,49,-,-,-,-
TERRANOVA DA SIBARI,463,10,-,-,-
TERRAVECCHIA,-,-,-,-,-
TORANO CASTELLO,298,15,-,-,-
TORTORA,217,-,-,-,-
TREBISACCE,249,8,-,-,-
VACCARIZZO ALBANESE,37,-,-,-,-
VERBICARO,104,-,-,-,-
VILLAPIANA,193,-,-,-,-
ZUMPANO,155,-,-,-,-
