Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
SAN LORENZO DEL VALLO,122,-,-,-,5
SAN LUCIDO,162,5,-,-,3
SAN MARCO ARGENTANO,155,4,-,-,1
SAN MARTINO DI FINITA,64,2,-,-,-
SAN NICOLA ARCELLA,25,1,-,-,4
SAN PIETRO IN AMANTEA,1,-,-,-,-
SAN PIETRO IN GUARANO,117,5,-,-,2
SAN SOSTI,88,6,-,-,-
SAN VINCENZO LA COSTA,43,4,-,-,-
SANGINETO,29,-,-,-,4
SANTA CATERINA ALBANESE,22,-,-,-,-
SANTA DOMENICA TALAO,16,-,-,-,-
SANTA MARIA DEL CEDRO,94,3,1,-,7
SANTA SOFIA D'EPIRO,79,2,-,-,3
SANT'AGATA DI ESARO,42,2,-,-,2
SANTO STEFANO DI ROGLIANO,83,1,-,-,-
SARACENA,47,3,-,-,3
SCALA COELI,20,5,-,-,-
SCALEA,213,3,-,-,37
SCIGLIANO,9,-,-,-,1
SERRA D'AIELLO,6,-,-,-,3
SPEZZANO ALBANESE,253,8,-,-,12
SPEZZANO DELLA SILA,200,11,-,-,3
TARSIA,36,1,-,-,-
TERRANOVA DA SIBARI,430,10,-,1,2
TERRAVECCHIA,5,-,-,-,-
TORANO CASTELLO,259,14,-,-,2
TORTORA,195,3,-,-,2
TREBISACCE,184,7,-,2,29
VACCARIZZO ALBANESE,35,2,-,-,-
VERBICARO,102,4,-,-,1
VILLAPIANA,104,-,-,-,-
ZUMPANO,146,3,-,-,-
