Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
ROGGIANO GRAVINA,887,13,-,-,-
ROGLIANO,905,8,-,-,-
ROSE,629,8,-,-,-
ROSETO CAPO SPULICO,139,-,-,-,-
ROTA GRECA,75,-,-,-,-
ROVITO,350,-,-,-,-
SAN BASILE,62,-,-,-,-
SAN BENEDETTO ULLANO,205,-,-,-,-
SAN COSMO ALBANESE,124,6,-,-,-
SAN DEMETRIO CORONE,235,-,-,-,-
SAN DONATO DI NINEA,111,-,-,-,-
SAN FILI,273,-,-,-,-
SAN GIORGIO ALBANESE,117,-,-,-,-
SAN GIOVANNI IN FIORE,2601,31,-,-,-
SAN LORENZO BELLIZZI,29,-,-,-,-
SAN LORENZO DEL VALLO,285,-,-,-,-
SAN LUCIDO,635,8,-,-,-
SAN MARCO ARGENTANO,906,7,-,-,-
SAN MARTINO DI FINITA,107,-,-,-,-
SAN NICOLA ARCELLA,171,-,-,-,-
SAN PIETRO IN AMANTEA,46,-,-,-,-
SAN PIETRO IN GUARANO,469,7,-,-,-
SAN SOSTI,191,7,-,-,-
SAN VINCENZO LA COSTA,311,-,-,-,-
SANGINETO,113,-,-,-,-
SANTA CATERINA ALBANESE,63,-,-,-,-
SANTA DOMENICA TALAO,43,-,-,-,-
SANTA MARIA DEL CEDRO,498,-,-,-,-
SANTA SOFIA D'EPIRO,160,6,-,-,-
SANT'AGATA DI ESARO,104,-,-,-,-
SANTO STEFANO DI ROGLIANO,342,-,-,-,-
SARACENA,453,-,-,-,-
SCALA COELI,31,-,-,-,-
SCALEA,1117,8,-,-,-
SCIGLIANO,92,-,-,-,-
SERRA D'AIELLO,76,-,-,-,-
SPEZZANO ALBANESE,793,16,-,-,-
SPEZZANO DELLA SILA,600,12,-,-,-
TARSIA,147,-,-,-,-
TERRANOVA DA SIBARI,775,11,-,-,-
TERRAVECCHIA,36,-,-,-,-
TORANO CASTELLO,591,18,-,-,-
TORTORA,419,7,-,-,-
TREBISACCE,832,11,-,-,-
VACCARIZZO ALBANESE,126,-,-,-,-
VERBICARO,185,6,-,-,-
VILLAPIANA,513,-,-,-,-
ZUMPANO,505,-,-,-,-
