Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
LAINO BORGO,485,-,-,-,-
LAINO CASTELLO,189,-,-,-,-
LAPPANO,201,-,-,-,-
LATTARICO,1177,6,-,-,-
LONGOBARDI,623,24,-,-,-
LONGOBUCCO,828,6,-,-,-
LUNGRO,410,9,-,-,-
LUZZI,2545,17,-,-,-
MAIERA',283,-,-,-,-
MALITO,224,-,-,-,-
MALVITO,402,9,-,-,-
MANDATORICCIO,586,-,-,-,-
MANGONE,568,-,-,-,-
MARANO MARCHESATO,1151,8,-,-,-
MARANO PRINCIPATO,874,-,-,-,-
MARZI,266,-,-,-,-
MENDICINO,3094,14,-,-,-
MONGRASSANO,541,6,-,-,-
MONTALTO UFFUGO,7824,33,-,-,-
MONTEGIORDANO,425,-,-,-,-
MORANO CALABRO,533,11,-,-,-
MORMANNO,281,11,-,-,-
MOTTAFOLLONE,222,-,-,-,-
NOCARA,54,-,-,-,-
ORIOLO,159,-,-,-,-
ORSOMARSO,277,-,-,-,-
PALUDI,237,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,4139,37,-,-,-
PAPASIDERO,43,-,-,-,-
PARENTI,594,-,-,-,-
PATERNO CALABRO,463,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,409,-,-,-,-
PIETRAFITTA,235,-,-,-,-
PIETRAPAOLA,313,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1227,7,-,-,-
RENDE,13436,65,-,-,-
ROCCA IMPERIALE,379,-,-,-,-
ROGGIANO GRAVINA,1585,19,-,-,-
ROGLIANO,1634,12,-,-,-
ROSE,1291,9,-,-,-
ROSETO CAPO SPULICO,212,-,-,-,-
ROTA GRECA,269,-,-,-,-
ROVITO,549,-,-,-,-
SAN BASILE,154,-,-,-,-
SAN BENEDETTO ULLANO,302,-,-,-,-
SAN COSMO ALBANESE,203,6,-,-,-
SAN DEMETRIO CORONE,761,-,-,-,-
SAN DONATO DI NINEA,311,-,-,-,-
SAN FILI,634,6,-,-,-
SAN GIORGIO ALBANESE,410,6,-,-,-
SAN GIOVANNI IN FIORE,4423,34,-,-,-
SAN LORENZO BELLIZZI,81,-,-,-,-
SAN LORENZO DEL VALLO,571,-,-,-,-
SAN LUCIDO,1186,12,-,-,-
SAN MARCO ARGENTANO,1935,7,-,-,-
SAN MARTINO DI FINITA,284,-,-,-,-
SAN NICOLA ARCELLA,321,-,-,-,-
SAN PIETRO IN AMANTEA,152,-,-,-,-
SAN PIETRO IN GUARANO,1313,13,-,-,-
SAN SOSTI,459,7,-,-,-
SAN VINCENZO LA COSTA,796,-,-,-,-
SANGINETO,181,-,-,-,-
SANTA CATERINA ALBANESE,136,-,-,-,-
SANTA DOMENICA TALAO,85,-,-,-,-
SANTA MARIA DEL CEDRO,892,-,-,-,-
SANTA SOFIA D'EPIRO,358,7,-,-,-
SANT'AGATA DI ESARO,136,-,-,-,-
SANTO STEFANO DI ROGLIANO,731,-,-,-,-
SARACENA,987,9,-,-,-
SCALA COELI,69,6,-,-,-
SCALEA,2421,10,-,-,-
SCIGLIANO,251,-,-,-,-
SERRA D'AIELLO,181,-,-,-,-
SPEZZANO ALBANESE,1397,23,-,-,-
SPEZZANO DELLA SILA,1126,16,-,-,-
TARSIA,500,-,-,-,-
TERRANOVA DA SIBARI,1095,14,-,-,-
TERRAVECCHIA,119,-,-,-,-
TORANO CASTELLO,1072,22,-,-,-
TORTORA,1048,10,-,-,-
TREBISACCE,2136,18,-,-,-
VACCARIZZO ALBANESE,280,-,-,-,-
VERBICARO,329,7,-,-,-
VILLAPIANA,932,-,-,-,-
ZUMPANO,903,-,-,-,-
