Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
FAGNANO CASTELLO,400,6,-,-,-
FALCONARA ALBANESE,262,-,-,-,-
FIGLINE VEGLIATURO,331,-,-,-,-
FIRMO,291,-,-,-,-
FIUMEFREDDO BRUZIO,708,-,-,-,-
FRANCAVILLA MARITTIMA,578,-,-,-,-
FRASCINETO,407,-,-,-,-
FUSCALDO,1723,8,-,-,-
GRIMALDI,390,-,-,-,-
GRISOLIA,452,-,-,-,-
GUARDIA PIEMONTESE,334,-,-,-,-
LAGO,533,-,-,-,-
LAINO BORGO,406,-,-,-,-
LAINO CASTELLO,160,-,-,-,-
LAPPANO,166,-,-,-,-
LATTARICO,932,6,-,-,-
LONGOBARDI,469,21,-,-,-
LONGOBUCCO,687,-,-,-,-
LUNGRO,330,6,-,-,-
LUZZI,2019,17,-,-,-
MAIERA',194,-,-,-,-
MALITO,140,-,-,-,-
MALVITO,263,8,-,-,-
MANDATORICCIO,504,-,-,-,-
MANGONE,445,-,-,-,-
MARANO MARCHESATO,882,8,-,-,-
MARANO PRINCIPATO,646,-,-,-,-
MARZI,216,-,-,-,-
MENDICINO,2294,8,-,-,-
MONGRASSANO,414,6,-,-,-
MONTALTO UFFUGO,5988,25,-,-,-
MONTEGIORDANO,338,-,-,-,-
MORANO CALABRO,297,9,-,-,-
MORMANNO,234,9,-,-,-
MOTTAFOLLONE,150,-,-,-,-
NOCARA,41,-,-,-,-
ORIOLO,140,-,-,-,-
ORSOMARSO,228,-,-,-,-
PALUDI,174,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3134,31,-,-,-
PAPASIDERO,34,-,-,-,-
PARENTI,530,-,-,-,-
PATERNO CALABRO,355,-,-,-,-
PEDIVIGLIANO,175,-,-,-,-
PIANE CRATI,315,-,-,-,-
PIETRAFITTA,180,-,-,-,-
PIETRAPAOLA,254,-,-,-,-
PLATACI,79,-,-,-,-
PRAIA A MARE,916,7,-,-,-
RENDE,9717,52,-,-,-
ROCCA IMPERIALE,342,-,-,-,-
ROGGIANO GRAVINA,1281,15,-,-,-
ROGLIANO,1308,11,-,-,-
ROSE,1020,8,-,-,-
ROSETO CAPO SPULICO,161,-,-,-,-
ROTA GRECA,190,-,-,-,-
ROVITO,438,-,-,-,-
SAN BASILE,116,-,-,-,-
SAN BENEDETTO ULLANO,263,-,-,-,-
SAN COSMO ALBANESE,173,6,-,-,-
SAN DEMETRIO CORONE,572,-,-,-,-
SAN DONATO DI NINEA,222,-,-,-,-
SAN FILI,482,-,-,-,-
SAN GIORGIO ALBANESE,289,-,-,-,-
SAN GIOVANNI IN FIORE,3681,33,-,-,-
SAN LORENZO BELLIZZI,64,-,-,-,-
SAN LORENZO DEL VALLO,421,-,-,-,-
SAN LUCIDO,838,9,-,-,-
SAN MARCO ARGENTANO,1510,7,-,-,-
SAN MARTINO DI FINITA,195,-,-,-,-
SAN NICOLA ARCELLA,256,-,-,-,-
SAN PIETRO IN AMANTEA,118,-,-,-,-
SAN PIETRO IN GUARANO,902,9,-,-,-
SAN SOSTI,328,7,-,-,-
SAN VINCENZO LA COSTA,580,-,-,-,-
SANGINETO,155,-,-,-,-
SANTA CATERINA ALBANESE,106,-,-,-,-
SANTA DOMENICA TALAO,72,-,-,-,-
SANTA MARIA DEL CEDRO,763,-,-,-,-
SANTA SOFIA D'EPIRO,236,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,556,-,-,-,-
SARACENA,774,6,-,-,-
SCALA COELI,37,-,-,-,-
SCALEA,2035,8,-,-,-
SCIGLIANO,161,-,-,-,-
SERRA D'AIELLO,133,-,-,-,-
SPEZZANO ALBANESE,1113,18,-,-,-
SPEZZANO DELLA SILA,859,14,-,-,-
TARSIA,380,-,-,-,-
TERRANOVA DA SIBARI,925,12,-,-,-
TERRAVECCHIA,82,-,-,-,-
TORANO CASTELLO,888,20,-,-,-
TORTORA,749,8,-,-,-
TREBISACCE,1623,14,-,-,-
VACCARIZZO ALBANESE,209,-,-,-,-
VERBICARO,213,6,-,-,-
VILLAPIANA,760,-,-,-,-
ZUMPANO,744,-,-,-,-
